LOCATION NUMBER OF DEBTOR|INFOUSA CONTACT NAME|CONTACT TITLE CODE|CONTACT TITLE CODE DESCRIPTION|IUSA COMPANY NAME|IUSA MAILING ADDRESS|IUSA MAIL CITY NAME|IUSA MAIL STATE ABBREV|IUSA MAIL ZIP|IUSA MAIL ZIP4|IUSA MAIL ZIP MERGE|IUSA MAIL CRCODE|IUSA MAIL STATE CODE|IUSA MAIL COUNTY CODE|IUSA COUNTY DESC|MSA CODE|MSA DESCRIPTION|IUSA CENSUS TRACT|IUSA BLOCK GROUP|IUSA LATITUDE|IUSA LONGITUDE|GEOCODING LEVEL CODE|IUSA PHONE NUMBER|FAXNUMO|PRIMARY SIC CODE|PRIMARY SIC DESC|SEC SIC CODE 1|SEC SIC DESC 1|SEC SIC CODE 2|SEC SIC DESC 2|SEC SIC CODE 3|SEC SIC DESC 3|SEC SIC CODE 4|SEC SIC DESC 4|NAICS CODE|NAICS DESCRIPTION|LOC EMP SIZE CODE|LOC EMP SIZE DESC|ACTUAL LOCATION EMPLOYEE SIZE|LOC SALES VOLUME CODE|LOCATION SALES VOL DESC|ACTUAL LOCATION SALES VOLUME|IUSA SUBSIDIARY ID|IUSA PARENT ID|BUSINESS STATUS CODE|YEAR FIRST APPEARED IN YP|BUS CREDIT SCORE CODE|BUSINESS CREDIT SCORE CODE|BUSINESS CREDIT SCORE (ACTUAL)|WORK AT HOME INDICATOR|OWN-LEASE CODE|SQUARE FOOTAGE CODE|WEB ADDRESS - URL|COLLATERAL TYPE|COLLATERAL TYPE DESC|CORP OR IND|DAY ADDED TO UCC DB|MONTH ADDED TO UCC DB|YEAR ADDED TO UCC DB|RECEIVED DAY|RECEIVED MONTH|RECEIVED YEAR|DELIVERABILITY SCORE|DELIVERY POINT BARCODE|EXP DAY|EXP MONTH|EXP YEAR|FILING DAY|FILING MONTH|FILING YEAR|FILING STATE|FILING STATUS|FILING STATUS DESC|FILING TYPE CODE|FILING TYPE DESC|ORIGINAL FILING ID|PARTY TYPE CODE|SOURCE FILING ID|SEC PARTY NAME|SECURED PARTY ADDRESS|SECURED PARTY CITY|SEC PARTY STATE|SECURED PARTY ZIP|SECURED PARTY ZIP4|match code|Key Code 1
854251550|VITO AMARAL|1|OWNER|MEINEKE CAR CARE CTR|271 WASHINGTON ST|ABINGTON|MA|02351|2487|02351-2487|C013|25|023|PLYMOUTH|||520100|3||||781-878-8550||753801|AUTOMOBILE REPAIRING & SERVICE|501314|AUTOMOBILE REPAIR/SVC-EQUIP/SUPL (WHLS)|751404|AUTOMOBILE LEASING|753301|MUFFLERS & EXHAUST SYSTEMS-ENGINE|753913|AUTOMOBILE SMOG CONTROL INSPECTIONS|81111104|GENERAL AUTOMOTIVE REPAIR|A|1-4|00002|A|LESS THAN $500,000|000000243|162373062|579017898|2|1987|B+|85 TO 89|086|||A|MEINEKE.COM|||C|27|02|2007|00|00|0000|1C|710|00|00|0000|20|04|1990|MA||UNKNOWN|A1|ORIGINAL|90952058|D|90952058|STEPHENS DIVERSIFIED LEASING INC|PO BOX 11280|RENO|NV|89510|1280|L|
414483298|DOROTHY COX|3|MANAGER|DOROTHY COX'S CANDIES INC|8 KENDRICK RD|WAREHAM|MA|02571|1079|02571-1079|R002|25|023|PLYMOUTH|||545100|1||||508-273-7712||544101|CANDY & CONFECTIONERY-RETAIL|514501|CANDY & CONFECTIONERY-WHOLESALE|||||||44529202|CONFECTIONERY & NUT STORES|C|10-19|00010|D|$2.5-5 MILLION|000002885|||9|2011|C+|75 TO 79|079|||B|DOROTHYCOX.COM|||C|27|02|2007|00|00|0000|1C|189|00|00|0000|08|11|1994|MA||UNKNOWN|E1|TERMINATION|91048087|D|94011240|VENDOR FUNDING CO INC|3333 NEW HYDE PARK RD|NEW HYDE PARK|NY|11042|1204|L|
414483298|DOROTHY COX|3|MANAGER|DOROTHY COX'S CANDIES INC|8 KENDRICK RD|WAREHAM|MA|02571|1079|02571-1079|R002|25|023|PLYMOUTH|||545100|1||||508-273-7712||544101|CANDY & CONFECTIONERY-RETAIL|514501|CANDY & CONFECTIONERY-WHOLESALE|||||||44529202|CONFECTIONERY & NUT STORES|C|10-19|00010|D|$2.5-5 MILLION|000002885|||9|2011|C+|75 TO 79|079|||B|DOROTHYCOX.COM|||C|27|02|2007|00|00|0000|1C|189|00|00|0000|13|10|1988|MA||UNKNOWN|A1|ORIGINAL|88824425|D|88824425|PLYMOUTH SAVINGS BANK|226 MAIN ST|WAREHAM|MA|02571|2114|L|
414483298|DOROTHY COX|3|MANAGER|DOROTHY COX'S CANDIES INC|8 KENDRICK RD|WAREHAM|MA|02571|1079|02571-1079|R002|25|023|PLYMOUTH|||545100|1||||508-273-7712||544101|CANDY & CONFECTIONERY-RETAIL|514501|CANDY & CONFECTIONERY-WHOLESALE|||||||44529202|CONFECTIONERY & NUT STORES|C|10-19|00010|D|$2.5-5 MILLION|000002885|||9|2011|C+|75 TO 79|079|||B|DOROTHYCOX.COM|||C|05|11|2012|05|11|2012|2D|080|00|00|0000|26|09|2012|MA||UNKNOWN|A1|ORIGINAL|201298730000|D|201298730000|BIBBY FINANCIAL SVC INC|1400 OPUS PL STE 250|DOWNERS GROVE|IL|60515|5729|T|
414483298|DOROTHY COX|3|MANAGER|DOROTHY COX'S CANDIES INC|8 KENDRICK RD|WAREHAM|MA|02571|1079|02571-1079|R002|25|023|PLYMOUTH|||545100|1||||508-273-7712||544101|CANDY & CONFECTIONERY-RETAIL|514501|CANDY & CONFECTIONERY-WHOLESALE|||||||44529202|CONFECTIONERY & NUT STORES|C|10-19|00010|D|$2.5-5 MILLION|000002885|||9|2011|C+|75 TO 79|079|||B|DOROTHYCOX.COM|||C|27|02|2007|00|00|0000|1C|189|00|00|0000|07|09|1993|MA||UNKNOWN|E1|TERMINATION|88824425|D|93008576|PLYMOUTH SAVINGS BANK|226 MAIN ST|WAREHAM|MA|02571|2114|L|
414483298|DOROTHY COX|3|MANAGER|DOROTHY COX'S CANDIES INC|8 KENDRICK RD|WAREHAM|MA|02571|1079|02571-1079|R002|25|023|PLYMOUTH|||545100|1||||508-273-7712||544101|CANDY & CONFECTIONERY-RETAIL|514501|CANDY & CONFECTIONERY-WHOLESALE|||||||44529202|CONFECTIONERY & NUT STORES|C|10-19|00010|D|$2.5-5 MILLION|000002885|||9|2011|C+|75 TO 79|079|||B|DOROTHYCOX.COM|||C|27|02|2007|00|00|0000|1C|189|00|00|0000|21|03|1989|MA||UNKNOWN|A1|ORIGINAL|89861835|D|89861835|PLYMOUTH SAVINGS BANK|226 MAIN ST|WAREHAM|MA|02571|2114|L|
414483298|DOROTHY COX|3|MANAGER|DOROTHY COX'S CANDIES INC|8 KENDRICK RD|WAREHAM|MA|02571|1079|02571-1079|R002|25|023|PLYMOUTH|||545100|1||||508-273-7712||544101|CANDY & CONFECTIONERY-RETAIL|514501|CANDY & CONFECTIONERY-WHOLESALE|||||||44529202|CONFECTIONERY & NUT STORES|C|10-19|00010|D|$2.5-5 MILLION|000002885|||9|2011|C+|75 TO 79|079|||B|DOROTHYCOX.COM|||C|27|02|2007|00|00|0000|1C|189|00|00|0000|04|11|1991|MA||UNKNOWN|A1|ORIGINAL|91056329|D|91056329|PLYMOUTH SAVINGS BANK|95 BEDFORD ST|MIDDLEBORO|MA|02346|1025|L|
414483298|DOROTHY COX|3|MANAGER|DOROTHY COX'S CANDIES INC|8 KENDRICK RD|WAREHAM|MA|02571|1079|02571-1079|R002|25|023|PLYMOUTH|||545100|1||||508-273-7712||544101|CANDY & CONFECTIONERY-RETAIL|514501|CANDY & CONFECTIONERY-WHOLESALE|||||||44529202|CONFECTIONERY & NUT STORES|C|10-19|00010|D|$2.5-5 MILLION|000002885|||9|2011|C+|75 TO 79|079|||B|DOROTHYCOX.COM|||C|27|02|2007|00|00|0000|1C|189|00|00|0000|07|09|1993|MA||UNKNOWN|E1|TERMINATION|91056329|D|93008578|PLYMOUTH SAVINGS BANK|95 BEDFORD ST|MIDDLEBORO|MA|02346|1025|L|
414483298|DOROTHY COX|3|MANAGER|DOROTHY COX'S CANDIES INC|8 KENDRICK RD|WAREHAM|MA|02571|1079|02571-1079|R002|25|023|PLYMOUTH|||545100|1||||508-273-7712||544101|CANDY & CONFECTIONERY-RETAIL|514501|CANDY & CONFECTIONERY-WHOLESALE|||||||44529202|CONFECTIONERY & NUT STORES|C|10-19|00010|D|$2.5-5 MILLION|000002885|||9|2011|C+|75 TO 79|079|||B|DOROTHYCOX.COM|||C|27|02|2007|00|00|0000|1C|189|00|00|0000|01|08|1990|MA||UNKNOWN|A1|ORIGINAL|90973922|D|90973922|PLYMOUTH SAVINGS BANK|66 W GROVE ST|MIDDLEBORO|MA|02346|1485|L|
414483298|DOROTHY COX|3|MANAGER|DOROTHY COX'S CANDIES INC|8 KENDRICK RD|WAREHAM|MA|02571|1079|02571-1079|R002|25|023|PLYMOUTH|||545100|1||||508-273-7712||544101|CANDY & CONFECTIONERY-RETAIL|514501|CANDY & CONFECTIONERY-WHOLESALE|||||||44529202|CONFECTIONERY & NUT STORES|C|10-19|00010|D|$2.5-5 MILLION|000002885|||9|2011|C+|75 TO 79|079|||B|DOROTHYCOX.COM|||C|27|02|2007|00|00|0000|1C|189|00|00|0000|17|09|1991|MA||UNKNOWN|A1|ORIGINAL|91048087|D|91048087|VENDOR FUNDING CO INC|3333 NEW HYDE PARK RD|NEW HYDE PARK|NY|11042|1204|L|
414483298|DOROTHY COX|3|MANAGER|DOROTHY COX'S CANDIES INC|8 KENDRICK RD|WAREHAM|MA|02571|1079|02571-1079|R002|25|023|PLYMOUTH|||545100|1||||508-273-7712||544101|CANDY & CONFECTIONERY-RETAIL|514501|CANDY & CONFECTIONERY-WHOLESALE|||||||44529202|CONFECTIONERY & NUT STORES|C|10-19|00010|D|$2.5-5 MILLION|000002885|||9|2011|C+|75 TO 79|079|||B|DOROTHYCOX.COM|||C|27|02|2007|00|00|0000|1C|189|00|00|0000|04|08|1997|MA||UNKNOWN|E1|TERMINATION|96368991|D|97007799|CITIZENS LEASING CORP|1 CITIZENS PLZ|PROVIDENCE|RI|02903|1344|L|
414483298|DOROTHY COX|3|MANAGER|DOROTHY COX'S CANDIES INC|8 KENDRICK RD|WAREHAM|MA|02571|1079|02571-1079|R002|25|023|PLYMOUTH|||545100|1||||508-273-7712||544101|CANDY & CONFECTIONERY-RETAIL|514501|CANDY & CONFECTIONERY-WHOLESALE|||||||44529202|CONFECTIONERY & NUT STORES|C|10-19|00010|D|$2.5-5 MILLION|000002885|||9|2011|C+|75 TO 79|079|||B|DOROTHYCOX.COM|||C|27|02|2007|00|00|0000|1C|189|00|00|0000|07|09|1993|MA||UNKNOWN|E1|TERMINATION|89861835|D|93008581|PLYMOUTH SAVINGS BANK|226 MAIN ST|WAREHAM|MA|02571|2114|L|
414483298|DOROTHY COX|3|MANAGER|DOROTHY COX'S CANDIES INC|8 KENDRICK RD|WAREHAM|MA|02571|1079|02571-1079|R002|25|023|PLYMOUTH|||545100|1||||508-273-7712||544101|CANDY & CONFECTIONERY-RETAIL|514501|CANDY & CONFECTIONERY-WHOLESALE|||||||44529202|CONFECTIONERY & NUT STORES|C|10-19|00010|D|$2.5-5 MILLION|000002885|||9|2011|C+|75 TO 79|079|||B|DOROTHYCOX.COM|||C|27|02|2007|00|00|0000|1C|189|00|00|0000|07|09|1993|MA||UNKNOWN|E1|TERMINATION|90973922|D|93008579|PLYMOUTH SAVINGS BANK|66 W GROVE ST|MIDDLEBORO|MA|02346|1485|L|
414483298|DOROTHY COX|3|MANAGER|DOROTHY COX'S CANDIES INC|8 KENDRICK RD|WAREHAM|MA|02571|1079|02571-1079|R002|25|023|PLYMOUTH|||545100|1||||508-273-7712||544101|CANDY & CONFECTIONERY-RETAIL|514501|CANDY & CONFECTIONERY-WHOLESALE|||||||44529202|CONFECTIONERY & NUT STORES|C|10-19|00010|D|$2.5-5 MILLION|000002885|||9|2011|C+|75 TO 79|079|||B|DOROTHYCOX.COM|||C|27|02|2007|00|00|0000|1C|189|00|00|0000|12|02|1996|MA||UNKNOWN|A1|ORIGINAL|96368991|D|96368991|CITIZENS LEASING CORP|1 CITIZENS PLZ|PROVIDENCE|RI|02903|1344|L|
400628585||B||CREATIVE AUCTIONS|502 BEDFORD ST|FALL RIVER|MA|02720|4855|02720-4855|C013|25|005|BRISTOL|||641200|2||||508-678-1014||738901|AUCTIONEERS|||||||||54199002|ALL OTHER PROFESSIONAL, SCIENTIFIC/TECHNICAL SVCS|A|1-4|00002|A|LESS THAN $500,000|000000262|||9|2009|C|70 TO 74|071|||B||||C|27|02|2007|00|00|0000|2D|999|00|00|0000|22|05|1995|MA|A|ACTIVE|A1|ORIGINAL|95314305|D|95314305|FIRSTFED|PO BOX 1509|FALL RIVER|MA|02722|1509|L|
400628585||B||CREATIVE AUCTIONS|502 BEDFORD ST|FALL RIVER|MA|02720|4855|02720-4855|C013|25|005|BRISTOL|||641200|2||||508-678-1014||738901|AUCTIONEERS|||||||||54199002|ALL OTHER PROFESSIONAL, SCIENTIFIC/TECHNICAL SVCS|A|1-4|00002|A|LESS THAN $500,000|000000262|||9|2009|C|70 TO 74|071|||B||||C|27|02|2007|00|00|0000|2D|999|00|00|0000|05|02|1996|MA|A|ACTIVE|A1|ORIGINAL|96367477|D|96367477|WUERSCH TIME INC|1273 ROBESON ST|FALL RIVER|MA|02720|5633|L|
400628585||B||CREATIVE AUCTIONS|502 BEDFORD ST|FALL RIVER|MA|02720|4855|02720-4855|C013|25|005|BRISTOL|||641200|2||||508-678-1014||738901|AUCTIONEERS|||||||||54199002|ALL OTHER PROFESSIONAL, SCIENTIFIC/TECHNICAL SVCS|A|1-4|00002|A|LESS THAN $500,000|000000262|||9|2009|C|70 TO 74|071|||B||||C|27|02|2007|00|00|0000|2D|999|00|00|0000|18|06|1997|MA||UNKNOWN|A1|ORIGINAL|97476887|D|97476887|SLADES FERRY TRUST CO|100 SLADES FERRY AVE|SOMERSET|MA|02726|2822|L|
400628585||B||CREATIVE AUCTIONS|502 BEDFORD ST|FALL RIVER|MA|02720|4855|02720-4855|C013|25|005|BRISTOL|||641200|2||||508-678-1014||738901|AUCTIONEERS|||||||||54199002|ALL OTHER PROFESSIONAL, SCIENTIFIC/TECHNICAL SVCS|A|1-4|00002|A|LESS THAN $500,000|000000262|||9|2009|C|70 TO 74|071|||B||||C|27|02|2007|00|00|0000|2D|999|00|00|0000|08|01|2001|MA|A|ACTIVE|C1|CONTINUATION|96367589|D|01769479|JOBS FOR FALL RIVER INC|1 GOVERNMENT CTR|FALL RIVER|MA|02722|7700|L|
400628585||B||CREATIVE AUCTIONS|502 BEDFORD ST|FALL RIVER|MA|02720|4855|02720-4855|C013|25|005|BRISTOL|||641200|2||||508-678-1014||738901|AUCTIONEERS|||||||||54199002|ALL OTHER PROFESSIONAL, SCIENTIFIC/TECHNICAL SVCS|A|1-4|00002|A|LESS THAN $500,000|000000262|||9|2009|C|70 TO 74|071|||B||||C|27|02|2007|00|00|0000|2D|999|00|00|0000|09|09|1996|MA|A|ACTIVE|A1|ORIGINAL|96415219|D|96415219|JOBS FOR FALL RIVER INC|1 GOVERNMENT CTR|FALL RIVER|MA|02722|7700|L|
400628585||B||CREATIVE AUCTIONS|502 BEDFORD ST|FALL RIVER|MA|02720|4855|02720-4855|C013|25|005|BRISTOL|||641200|2||||508-678-1014||738901|AUCTIONEERS|||||||||54199002|ALL OTHER PROFESSIONAL, SCIENTIFIC/TECHNICAL SVCS|A|1-4|00002|A|LESS THAN $500,000|000000262|||9|2009|C|70 TO 74|071|||B||||C|03|06|2010|00|00|0000|2D|999|00|00|0000|28|04|2010|MA|A|ACTIVE|C1|CONTINUATION|95314305|D|201079944990|FIRST FEDERAL SAVINGS BANK OF AMERICA|186 S MAIN ST|FALL RIVER|MA|02721|5350|L|
400628585||B||CREATIVE AUCTIONS|502 BEDFORD ST|FALL RIVER|MA|02720|4855|02720-4855|C013|25|005|BRISTOL|||641200|2||||508-678-1014||738901|AUCTIONEERS|||||||||54199002|ALL OTHER PROFESSIONAL, SCIENTIFIC/TECHNICAL SVCS|A|1-4|00002|A|LESS THAN $500,000|000000262|||9|2009|C|70 TO 74|071|||B||||C|27|02|2007|00|00|0000|2D|999|00|00|0000|05|02|1996|MA|A|ACTIVE|A1|ORIGINAL|96367589|D|96367589|JOBS FOR FALL RIVER INC|1 GOVERNMENT CTR|FALL RIVER|MA|02722|7700|L|
400628585||B||CREATIVE AUCTIONS|502 BEDFORD ST|FALL RIVER|MA|02720|4855|02720-4855|C013|25|005|BRISTOL|||641200|2||||508-678-1014||738901|AUCTIONEERS|||||||||54199002|ALL OTHER PROFESSIONAL, SCIENTIFIC/TECHNICAL SVCS|A|1-4|00002|A|LESS THAN $500,000|000000262|||9|2009|C|70 TO 74|071|||B||||C|27|02|2007|00|00|0000|2D|999|00|00|0000|17|07|2003|MA|A|ACTIVE|C1|CONTINUATION|98566577|D|200322345230|LEDYARD NATIONAL BANK|38 MAIN ST|HANOVER|NH|03755|0000|L|
400628585||B||CREATIVE AUCTIONS|502 BEDFORD ST|FALL RIVER|MA|02720|4855|02720-4855|C013|25|005|BRISTOL|||641200|2||||508-678-1014||738901|AUCTIONEERS|||||||||54199002|ALL OTHER PROFESSIONAL, SCIENTIFIC/TECHNICAL SVCS|A|1-4|00002|A|LESS THAN $500,000|000000262|||9|2009|C|70 TO 74|071|||B||||C|27|02|2007|00|00|0000|2D|999|00|00|0000|24|07|1998|MA|A|ACTIVE|A1|ORIGINAL|98566577|D|98566577|LEDYARD NATIONAL BANK|38 MAIN ST|HANOVER|NH|03755|0000|L|
400628585||B||CREATIVE AUCTIONS|502 BEDFORD ST|FALL RIVER|MA|02720|4855|02720-4855|C013|25|005|BRISTOL|||641200|2||||508-678-1014||738901|AUCTIONEERS|||||||||54199002|ALL OTHER PROFESSIONAL, SCIENTIFIC/TECHNICAL SVCS|A|1-4|00002|A|LESS THAN $500,000|000000262|||9|2009|C|70 TO 74|071|||B||||C|27|02|2007|00|00|0000|2D|999|00|00|0000|09|01|2001|MA|A|ACTIVE|C1|CONTINUATION|96397597|D|01769967|FLEET NATIONAL BANK|60 STATE ST|BOSTON|MA|02109|1800|L|
400628585||B||CREATIVE AUCTIONS|502 BEDFORD ST|FALL RIVER|MA|02720|4855|02720-4855|C013|25|005|BRISTOL|||641200|2||||508-678-1014||738901|AUCTIONEERS|||||||||54199002|ALL OTHER PROFESSIONAL, SCIENTIFIC/TECHNICAL SVCS|A|1-4|00002|A|LESS THAN $500,000|000000262|||9|2009|C|70 TO 74|071|||B||||C|27|02|2007|00|00|0000|2D|999|00|00|0000|22|10|2001|MA||UNKNOWN|E1|TERMINATION|97476887|D|200106314500|SLADES FERRY TRUST CO|100 SLADES FERRY AVE|SOMERSET|MA|02726|2822|L|
400628585||B||CREATIVE AUCTIONS|502 BEDFORD ST|FALL RIVER|MA|02720|4855|02720-4855|C013|25|005|BRISTOL|||641200|2||||508-678-1014||738901|AUCTIONEERS|||||||||54199002|ALL OTHER PROFESSIONAL, SCIENTIFIC/TECHNICAL SVCS|A|1-4|00002|A|LESS THAN $500,000|000000262|||9|2009|C|70 TO 74|071|||B||||C|27|02|2007|00|00|0000|2D|999|00|00|0000|11|08|2004|MA|A|ACTIVE|C1|CONTINUATION|95314305|D|200432086300|FIRST FEDERAL SAVINGS BANK OF AMERICA|186 S MAIN ST|FALL RIVER|MA|02721|5350|L|
400628585||B||CREATIVE AUCTIONS|502 BEDFORD ST|FALL RIVER|MA|02720|4855|02720-4855|C013|25|005|BRISTOL|||641200|2||||508-678-1014||738901|AUCTIONEERS|||||||||54199002|ALL OTHER PROFESSIONAL, SCIENTIFIC/TECHNICAL SVCS|A|1-4|00002|A|LESS THAN $500,000|000000262|||9|2009|C|70 TO 74|071|||B||||C|27|02|2007|00|00|0000|2D|999|00|00|0000|19|06|1996|MA|A|ACTIVE|A1|ORIGINAL|96397597|D|96397597|FLEET NATIONAL BANK|60 STATE ST|BOSTON|MA|02109|1800|L|
356335836|ANN KHOURY|1|OWNER|ENGINE FOOD LANE|6155 POST RD|NORTH KINGSTOWN|RI|02852|1837|02852-1837|C013|44|009|WASHINGTON|||050103|5||||401-884-1400|401-398-2195|554101|SERVICE STATIONS-GASOLINE & OIL|541103|CONVENIENCE STORES|554110|ALTERNATIVE FUELS|602103|AUTOMATED TELLER MACHINES|||44719005|OTHER GASOLINE STATIONS|B|5-9|00007|D|$2.5-5 MILLION|000004305|||9|2005|B|80 TO 84|083|||A|ENGINEFOODLANE.COM|||C|07|05|2013|07|05|2013|1C|554|00|00|0000|13|03|2013|RI||UNKNOWN|A1|ORIGINAL|201312264450|D|201312264450|EMPIRE MERCHANT ADVANCE LLC|242 W 36TH ST FL 14|NEW YORK|NY|10018|7542|T|
679718999|JEFF HILL|1|OWNER|HILCO ATHLETIC & GRAPHICS|55 GREENHILL ST|WEST WARWICK|RI|02893|1516|02893-1516|C005|44|003|KENT|||020500|2||||401-822-1775||275902|SCREEN PRINTING (MFRS)|733603|GRAPHIC DESIGNERS|||||||32311301|COMMERCIAL SCREEN PRINTING|C|10-19|00010|B|$500,000-1 MILLION|000000921|||9|2008|B+|85 TO 89|086|||C|HILCOATHLETIC.COM|||C|07|05|2013|07|05|2013|1C|555|00|00|0000|26|03|2013|RI||UNKNOWN|A1|ORIGINAL|201312309070|D|201312309070|WELLS FARGO BANK N A|N9311161 SIXTH AND MARQUETTE|MINNEAPOLIS|MN|55479|0001|T|
416049942|DANA NELSON|1|OWNER|NELSON'S AUTO|2266 CANDIA RD|MANCHESTER|NH|03109|5704|03109-5704|C033|33|011|HILLSBOROUGH|||001000|1||||603-935-9364||753201|AUTOMOBILE BODY-REPAIRING & PAINTING|753801|AUTOMOBILE REPAIRING & SERVICE|||||||81112102|AUTOMOTIVE BODY, PAINT & INTERIOR REPAIR/MAINT|A|1-4|00002|A|LESS THAN $500,000|000000230|||9|2012|U|LESS THAN 70|068|||B|NELSONSAUTONH.COM|OT|OTHER|C|06|11|2013|06|11|2013|1C|669|00|00|0000|14|06|2013|NH||UNKNOWN|A1|ORIGINAL|130617692204|D|130617692204|GRP CAPITAL LLC|414 W 4TH ST 3RD FLOOR|NEW YORK|NY|10014|0000|T|
416049942|DANA NELSON|1|OWNER|NELSON'S AUTO|2266 CANDIA RD|MANCHESTER|NH|03109|5704|03109-5704|C033|33|011|HILLSBOROUGH|||001000|1||||603-935-9364||753201|AUTOMOBILE BODY-REPAIRING & PAINTING|753801|AUTOMOBILE REPAIRING & SERVICE|||||||81112102|AUTOMOTIVE BODY, PAINT & INTERIOR REPAIR/MAINT|A|1-4|00002|A|LESS THAN $500,000|000000230|||9|2012|U|LESS THAN 70|068|||B|NELSONSAUTONH.COM|EM|EQUIPMENT - MACHINERY|C|14|08|2013|14|08|2013|1C|669|00|00|0000|08|04|2013|NH||UNKNOWN|A1|ORIGINAL|130410638868|D|130410638868|WINDWARD PETROLEUM INC|1064 GOFFS FALLS RD|MANCHESTER|NH|03103|6128|T|
674664883|EMIL EZAVIEZ|1|OWNER|COMMERCIAL STREET AUTO CARE|10 THOMPSONS PT|PORTLAND|ME|04102|2606|04102-2606|C041|23|005|CUMBERLAND|||002002|1||||207-774-9274||754201|CAR WASHING & POLISHING|||||||||81119208|CAR WASHES|A|1-4|00002|A|LESS THAN $500,000|000000079|||9|2010|C|70 TO 74|073|||A|PORTLANDSBESTCARWASH.COM|OT|OTHER|C|14|08|2013|14|08|2013|1C|108|00|00|0000|12|04|2013|ME||UNKNOWN|A1|ORIGINAL|2130002163123|D|2130002163123|MERCHANT ADVANCE FUNDING LP|1560 BROADWAY STE 1016|NEW YORK|NY|10036|1537|T|
108944950|SERRENE GAGNON|1|OWNER|GEDIMAN'S|67 CENTRE ST|BATH|ME|04530|2503|04530-2503|C002|23|023|SAGADAHOC|||970500|5||||207-443-4711|207-443-1067|572202|APPLIANCES-HOUSEHOLD-MAJOR-DEALERS|572213|WASHING MACHINES DRYERS/IRONERS-DEALERS|||||||44314103|HOUSEHOLD APPLIANCE STORES|B|5-9|00006|C|$1-2.5 MILLION|000001703|||9|1984|B|80 TO 84|081|||B||||C|10|02|2009|00|00|0000|1C|675|00|00|0000|12|04|1988|ME||UNKNOWN|B1|AMENDMENT|1930000687243|D|1930000777419|GENERAL ELECTRIC CREDIT CORP|PO BOX 19187|JACKSONVILLE|FL|32245|9187|T|
108944950|SERRENE GAGNON|1|OWNER|GEDIMAN'S|67 CENTRE ST|BATH|ME|04530|2503|04530-2503|C002|23|023|SAGADAHOC|||970500|5||||207-443-4711|207-443-1067|572202|APPLIANCES-HOUSEHOLD-MAJOR-DEALERS|572213|WASHING MACHINES DRYERS/IRONERS-DEALERS|||||||44314103|HOUSEHOLD APPLIANCE STORES|B|5-9|00006|C|$1-2.5 MILLION|000001703|||9|1984|B|80 TO 84|081|||B||||C|10|02|2009|00|00|0000|1C|675|00|00|0000|02|05|1989|ME||UNKNOWN|B1|AMENDMENT|1930000687243|D|1930000836834|GENERAL ELECTRIC CREDIT CORP|PO BOX 19187|JACKSONVILLE|FL|32245|9187|T|
108944950|SERRENE GAGNON|1|OWNER|GEDIMAN'S|67 CENTRE ST|BATH|ME|04530|2503|04530-2503|C002|23|023|SAGADAHOC|||970500|5||||207-443-4711|207-443-1067|572202|APPLIANCES-HOUSEHOLD-MAJOR-DEALERS|572213|WASHING MACHINES DRYERS/IRONERS-DEALERS|||||||44314103|HOUSEHOLD APPLIANCE STORES|B|5-9|00006|C|$1-2.5 MILLION|000001703|||9|1984|B|80 TO 84|081|||B||||C|10|02|2009|00|00|0000|1C|675|03|04|2003|03|04|1998|ME|L|LAPSED/INACTIVE/EXPIRED|A1|ORIGINAL|1980001262208|D|1980001262208|ANDROSCOGGIN SAVINGS BANK|PO BOX 1407|LEWISTON|ME|04243|1407|T|
108944950|SERRENE GAGNON|1|OWNER|GEDIMAN'S|67 CENTRE ST|BATH|ME|04530|2503|04530-2503|C002|23|023|SAGADAHOC|||970500|5||||207-443-4711|207-443-1067|572202|APPLIANCES-HOUSEHOLD-MAJOR-DEALERS|572213|WASHING MACHINES DRYERS/IRONERS-DEALERS|||||||44314103|HOUSEHOLD APPLIANCE STORES|B|5-9|00006|C|$1-2.5 MILLION|000001703|||9|1984|B|80 TO 84|081|||B||||C|10|02|2009|00|00|0000|1C|675|25|06|2001|22|01|1996|ME||UNKNOWN|C1|CONTINUATION|1930000687243|D|1960001157811|GENERAL ELECTRIC CREDIT CORP|PO BOX 19187|JACKSONVILLE|FL|32245|9187|T|
108944950|SERRENE GAGNON|1|OWNER|GEDIMAN'S|67 CENTRE ST|BATH|ME|04530|2503|04530-2503|C002|23|023|SAGADAHOC|||970500|5||||207-443-4711|207-443-1067|572202|APPLIANCES-HOUSEHOLD-MAJOR-DEALERS|572213|WASHING MACHINES DRYERS/IRONERS-DEALERS|||||||44314103|HOUSEHOLD APPLIANCE STORES|B|5-9|00006|C|$1-2.5 MILLION|000001703|||9|1984|B|80 TO 84|081|||B||||C|10|02|2009|00|00|0000|1C|675|00|00|0000|10|05|1993|ME||UNKNOWN|B1|AMENDMENT|1930000687243|D|1930001030208|GENERAL ELECTRIC CREDIT CORP|PO BOX 19187|JACKSONVILLE|FL|32245|9187|T|
